"tweet_id","timestamp","tweet","source_url","source_name","lang","longitude","latitude","country","ccode","place_sht","place_lng","user_id","user_name","user_desc","user_loc","user_create","followers","friends"
"1587245790271082496","Tue Nov 01 00:51:00 +0000 2022","Khaaaaaaaaaaaa 😱😱😱 #nuncamehaganeso 😆😆😆 en Playa del Carmen, Quintana Roo https://t.co/REKSjSYvzh","http://instagram.com","Instagram","ca","-87.0715","20.636","México","MX","Solidaridad","Solidaridad, Quintana Roo","210933177","Osho Juan A Zaragoza","#Instagram: lokoxlavida23 / #Skype: juan.antonio.zaragoza / #WhatsApp: 33 15 29 31 43","Solidaridad, Quintana Roo","Mon Nov 01 20:45:58 +0000 2010","652","1919"
"1587246037747568643","Tue Nov 01 00:51:59 +0000 2022","Eneos（株）山作 https://t.co/8anEVGzX5Wセルフ羽屋店に写真を投稿しましたhttps://t.co/5csSqsWcuy","http://instagram.com","Instagram","ja","131.59822796","33.21140416","日本","JP","大分市","大分 大分市","1401601646480691205","ENEOS Dr.Driveセルフ羽屋SS (山作)","🗾大分県大分市羽屋🗾
⛽セルフガソリンスタンド⛽
⏰営業時間➡︎朝7時〜深夜0時⏰

燃料販売・Keeperコーティング・手洗い洗車・車検・オイル交換・タイヤ交換 などのスタッフ作業有り🎶

・セルフ洗車機 1台 ・セルフ掃除機 2台完備✨
※タオル貸出有り","大分 大分市羽屋2丁目1番40号","Sun Jun 06 18:08:16 +0000 2021","1290","1248"
"1587246356510425090","Tue Nov 01 00:53:15 +0000 2022","I'm at 荒土郵便局 in 勝山市, 福井県 https://t.co/1fozAK3TQP","https://www.swarmapp.com","Foursquare Swarm","ja","136.47862241","36.07229504","Japan","JP","Katsuyama-shi","Katsuyama-shi, Fukui","3238087050","康樹でげす‼️&チャコちゃん‼️","💫G-SHOCK オロビアンコ ナノユニバース ラーメン 宮ヶ瀬 #ゆるキャン△ 父ちゃんの形見20系前期ヴェルファイア→VOXY GRスポーツ 3XV Z550FX ゴリラ キムコRacingS125 (o´艸`)💕","出身青森県むつ市🍎現在神奈川県横浜市","Sat Jun 06 18:33:10 +0000 2015","800","1279"
"1587246624937492481","Tue Nov 01 00:54:19 +0000 2022","Just posted a photo @ Laurel Canyon, Los Angeles https://t.co/nTlwLnjLWa","http://instagram.com","Instagram","en","-118.37592516","34.11770561","United States","US","Los Angeles","Los Angeles, CA","14850211","Kerry Ward","FullTilt Team Development, Adventurer, Explorer, Father","N. Vancouver, BC ","Tue May 20 23:57:53 +0000 2008","163","99"
"1587246637554225152","Tue Nov 01 00:54:22 +0000 2022","Acaba de publicar una foto en Guadalupe, Nuevo Leon https://t.co/3qze9negYe","http://instagram.com","Instagram","es","-100.264","25.6726","México","MX","Guadalupe","Guadalupe, Nuevo León","432915852","Roberto Aguirre","✡ Ayuda Espiritual

🇲🇽 México","","Fri Dec 09 22:52:24 +0000 2011","89","28"
"1587246872430710784","Tue Nov 01 00:55:18 +0000 2022","At #TeamCVS, we hold ourselves to the highest standards to ensure quality care for all. See how you can make a diff… https://t.co/z9tqsTLqTJ","https://www.careerarc.com","CareerArc 2.0","en","-96.118379","41.2347092","United States","US","Omaha","Omaha, NE","563319506","CVS Health Jobs","General tweets about open #jobs at #CVS Health only. Connect with our recruiters by following @CVSCareers","United States","Thu Apr 26 00:56:29 +0000 2012","5538","3"
"1587246935345451008","Tue Nov 01 00:55:33 +0000 2022","Just posted a photo @ Ahilad https://t.co/JBINOhZSIr","http://instagram.com","Instagram","en","83.47016","25.88208","India","IN","Uttar Pradesh","Uttar Pradesh, India","784093367558737920","वीर बहादुर चौहान - #3ह","जय श्री राम","Uttar Pradesh, India","Thu Oct 06 18:10:01 +0000 2016","10133","11166"
"1587248285902831618","Tue Nov 01 01:00:55 +0000 2022","Time attack BRT 2022 

🏆
Terima kasih sebesar besarnya  
@fani.m26 
@paldiharfah 
@monodsp 

@sharpindonesia… https://t.co/2GalKfq4RQ","http://instagram.com","Instagram","in","119.87679631","-0.90841473","Indonesia","ID","East Palu","East Palu, Indonesia","174124721","Gatsuo","","","Tue Aug 03 04:34:55 +0000 2010","565","368"
"1587248550148292610","Tue Nov 01 01:01:58 +0000 2022","Just posted a photo @ Thailand https://t.co/GLYomj7I7q","http://instagram.com","Instagram","en","101.0","15.0","Thailand","TH","Amphoe Phatthana Nikhom","Amphoe Phatthana Nikhom, Lop Buri Province","239352652","~^o^~ NIL ~^o^~","💛💙Don't worry, be happy !!   .. สุขกันเถอะเรา เศร้าไปทำไม .. 💙💛","KANCHANABURI","Mon Jan 17 12:25:13 +0000 2011","75","122"
"1587248629848444929","Tue Nov 01 01:02:17 +0000 2022","Just posted a photo @ Las Vegas, Nevada https://t.co/UqNdy6qk8V","http://instagram.com","Instagram","en","-115.149","36.1675","United States","US","Las Vegas","Las Vegas, NV","135435635","Sam Traspe","I am Sam :-)","","Wed Apr 21 08:53:13 +0000 2010","647","1084"
"1587248982132244481","Tue Nov 01 01:03:41 +0000 2022","Construction on #NY119 EB from Undercliff Avenue to Vreeland Avenue https://t.co/frhIdErVEh","https://511ny.org","NYRegions","en","-73.821575","41.055647","United States","US","Elmsford","Elmsford, NY","50728535","511NYMidHudson","Traffic & transit updates for the Hudson Valley Catskill area provided by New York State 511. Visit the website for more feeds.","Catskills","Thu Jun 25 18:41:39 +0000 2009","1393","0"
"1587249334474661888","Tue Nov 01 01:05:05 +0000 2022","22:04 en Tomé Incendio de pastizales y/o forestal (10-2-1) HF-5 Camino a Veguillas https://t.co/0AvVfWxmIL","https://central132.cl","Central132","es","-72.9379","-36.6097","Chile","CL","Tomé","Tomé, Chile","958138652349075456","Cuarta Compañía Zapadores Tomé.","Fundada el 15 de enero de 1942 en la comuna de Tomé, bajo el alero de la Fábrica de paños Bellavista Oveja Tomé.","Tomé, chile","Tue Jan 30 00:43:50 +0000 2018","447","210"
"1587249951020564480","Tue Nov 01 01:07:32 +0000 2022","#三井ガーデンホテル神宮外苑の杜
#🥐🍳🥓🥗🥛
#お庭でごはん
#朝ごはん
#ホテルビュッフェ
#いまさらぐらむ
．
．
．
☼2022.09.05☼ 場所: 三井ガーデンホテル神宮外苑の杜プレミア https://t.co/8NHyXUOlEv","http://instagram.com","Instagram","ja","139.71562922","35.68001744","日本","JP","新宿区","東京 新宿区","370129322","CHiNAMi☻","勇気とやさしさを信じること.｡*o＊○","Japan!","Thu Sep 08 14:23:00 +0000 2011","231","240"
"1587250055903322114","Tue Nov 01 01:07:57 +0000 2022","I'm at マネケン in さいたま市, 埼玉県 https://t.co/kAgFnY3OG9","http://foursquare.com","Foursquare","ja","139.62465728","35.90655968","日本","JP","さいたま市 大宮区","埼玉 さいたま市 大宮区","2291052799","たーぼー","🦄小林夢叶ちゃん🦄( #ゆめもぐ @1003_yumeka )
 🧸星凪桃佳ちゃん🍇 #ももりん甘やかし隊 ( @senamomoka421 )
しえる( @Gran_Ciel_0320 )とは濱田菜々( @hamada_nanana )","","Tue Jan 14 11:47:54 +0000 2014","529","861"
"1587252111091417089","Tue Nov 01 01:16:07 +0000 2022","Halloween never disappoints in the hood w/ all of the kids having grown up together all of these years! @ Pearland,… https://t.co/JEhH7eTSIs","http://instagram.com","Instagram","en","-95.2812","29.5605","United States","US","Pearland","Pearland, TX","1161336480","Greg Hill","Candidate for Judge, 239th District Court, Brazoria County, TX | Former Republican Candidate for U.S. Congress | Former Judge, County Court at Law and Probate","Pearland, TX","Fri Feb 08 22:11:12 +0000 2013","7650","196"
"1587254489291137024","Tue Nov 01 01:25:34 +0000 2022","Me and my trap music 🎶 🎵 😌 🤪 @ AMF Bowling Co. https://t.co/hclv0jCB96","http://instagram.com","Instagram","en","-95.53524792","29.86322781","United States","US","Houston","Houston, TX","270374887","MrsNakess'a-KeyeDJones","Writing my own story on life, you are welcome to read. Relationship humor book in the works. Give me 20 seconds of fame I will be remembered.","Houston, TX","Tue Mar 22 14:11:11 +0000 2011","201","424"
"1587255432971706369","Tue Nov 01 01:29:19 +0000 2022","Acaba de publicar una foto en Mexico City, Mexico https://t.co/glbgxVzp3p","http://instagram.com","Instagram","es","-99.1332","19.4326","México","MX","Cuauhtémoc","Cuauhtémoc, Distrito Federal","112339547","Drako Botello","#ActitudSeñores Bachelor Dregree in Management and Tourism Development, Dancer, Dreamer and sometimes photographer","Guanajuato","Mon Feb 08 04:09:45 +0000 2010","405","1374"
"1587255927907942401","Tue Nov 01 01:31:17 +0000 2022","Once a year, I can dress as my true self 😉 @ The Country Club https://t.co/M4KknexgsE","http://instagram.com","Instagram","en","-90.04411985","29.96299763","United States","US","New Orleans","New Orleans, LA","568134195","Eve Brackmann","Attorney litigating commercial disputes in California, with an emphasis on commercial real property litigation.","Newport Beach, CA","Tue May 01 09:40:03 +0000 2012","177","165"
"1587256116651741186","Tue Nov 01 01:32:02 +0000 2022","I'm at ハローワーク千葉 in Chiba, Chiba-ken https://t.co/bNBJLUXGKt","http://foursquare.com","Foursquare","ja","140.10426239","35.61066632","日本","JP","千葉市 中央区","千葉 千葉市 中央区","472979573","熊猫(No Mizunyan No Life)","千葉県のチアーズ&ディレクターです。フォローする前にツイプロを読みなさい。
【推し】白河みずな&羊宮妃那. ,宮瀬玲奈.
【予定】11/3未定,11/5未定,11/6微波炉,11/7詩臨,11/9-17希臘,11/26-27迷子3rd,12/10音泉JK.","大都会千葉⇔🚰と🐏の現場","Tue Jan 24 14:22:49 +0000 2012","2382","3958"
"1587256263469109248","Tue Nov 01 01:32:37 +0000 2022","Just posted a photo @ श्री कृषणा केशव कंट्रेक्सन डंगरबाड़ा https://t.co/rjhuerq356","http://instagram.com","Instagram","hi","77.535882","23.81244826","भारत","IN","मध्य प्रदेश","मध्य प्रदेश, भारत","777108125249785856","नीलेश किरार","उपाध्यक्ष जनपद पंचायत नटेरन जिला विदिशा,
श्री कृष्णा केशव कंस्ट्रक्शन शमशाबाद जिला विदिशा मध्य प्रदेश","शमशाबाद विधान सभा महानीम चौराह","Sat Sep 17 11:33:09 +0000 2016","44","145"
"1587256640935546880","Tue Nov 01 01:34:07 +0000 2022","good morning! ☕️☕️☕️ it’s 19°C/66°F  #insomniapost #twofortuesday #ʟᴏᴠᴇɪsʟᴏᴠᴇ  ❌⭕️❌⭕️ @ Mýkonos, Kikladhes, Greece https://t.co/WEbDz8hbtT","http://instagram.com","Instagram","cs","25.3333","37.45","Greece","GR","South Aegean","Notio Aigaio, Greece","102940829","Lawrence","i myself, the same.... It's not easy being this Lawrence xo. Peasant is a word poor people don’t use,just like classy is a word that classy people don’t use","Kenosha, WI","Fri Jan 08 09:49:02 +0000 2010","566","455"
"1587258289309777921","Tue Nov 01 01:40:40 +0000 2022","Beethoven wishes all our students, faculty, and parents a very Happy Halloween!! 🎃 @ Nevada School of the Arts https://t.co/7gJmmO0rDq","http://instagram.com","Instagram","en","-115.14385","36.16546","United States","US","Las Vegas","Las Vegas, NV","2180881296","Nevada School of the Arts","NSA is dedicated to providing diverse opportunities for quality education and creative expression in the performing and visual arts to the entire community.","Las Vegas, NV","Thu Nov 07 21:23:37 +0000 2013","82","55"
"1587258360625496064","Tue Nov 01 01:40:57 +0000 2022","火曜日のマクド🍔 場所: マクドナルド 泉佐野店 https://t.co/ED9bIZ0q7M","http://instagram.com","Instagram","ja","135.31406559","34.40194901","日本","JP","泉佐野市","大阪 泉佐野市","89061993","yellowcat","暑がりです。
最近は寒がりでもあります。
今年はさらに寒がりです。
でも、基本は汗かきです。","大阪","Wed Nov 11 00:19:01 +0000 2009","151","344"
"1587258838746804225","Tue Nov 01 01:42:51 +0000 2022","Just posted a photo @ East York https://t.co/yHjazB7XUP","http://instagram.com","Instagram","en","-79.3278","43.6913","Canada","CA","Toronto","Toronto, Ontario","20061468","Gordon Yarley","Actor.  Singer.  Writer. Canadian. Humber Film student. Star Trek. Futurama. My views are my own.
http://www.instagram.com/masteractor","Toronto, Ontario, Canada","Wed Feb 04 15:34:30 +0000 2009","872","3378"
"1587259568563912706","Tue Nov 01 01:45:45 +0000 2022","ななキッチンに写真を投稿しましたhttps://t.co/rSV84NHUYH","http://instagram.com","Instagram","ja","139.7260822","35.7312533","Japan","JP","Toshima-ku","Toshima-ku, Tokyo","1431797452017848320","ななキッチン（JR山手線大塚カフェ＆ベーカリー）","JR大塚南口徒歩3分！アパの裏.パン&カフェ【酒が飲める】『パン』は卵、乳製品不使用！＋グルテンフリー焼き菓子を販売。先生歴14年大手で先生何千回のレッスンから独立☆パン教室は7年目〜南池袋→大塚移転2020年実店舗に。レッスンもやってます。4人の母ちゃん店主。呟き多め。めっちゃ働く＋趣味も楽しむがモットーです","東京都豊島区南大塚3-30-12アキユキレジデンス1F","Sun Aug 29 01:55:00 +0000 2021","235","115"
"1587259795052105728","Tue Nov 01 01:46:39 +0000 2022","Incident on #I278 WB at Bradley Avenue https://t.co/so0H2H24QV","https://511ny.org","NYRegions","en","-74.132018","40.608262","United States","US","Staten Island","Staten Island, NY","52272942","511 NYC Area","Traffic & transit updates for the New York City area provided by New York State 511. Visit the website for more feeds.","New York City","Tue Jun 30 02:23:15 +0000 2009","2392","4"
"1587259887335211009","Tue Nov 01 01:47:01 +0000 2022","Acaba de publicar una foto en Juan de Acosta https://t.co/sH5PkUXBf9","http://instagram.com","Instagram","es","-75.03404","10.82963","Colombia","CO","Juan de Acosta","Juan de Acosta, Colombia","37553696","Juan de Acosta ™","Informativo Digital Costero, datos y noticias de nuestra región.","Juan de Acosta - Atlántico","Mon May 04 01:07:32 +0000 2009","1855","133"
"1587260067702792193","Tue Nov 01 01:47:44 +0000 2022","La sirène de Port-Fréjus.
#portfréjus #portfrejus #frejus #fréjus #Fréjus #Frejus à Fréjus-Plage, Provence-Alpes-Co… https://t.co/elI0dCvJ1C","http://instagram.com","Instagram","fr","6.74929476","43.42712742","France","FR","Fréjus","Fréjus, France","3733753996","Aurore Boll","Fan de ma famille, Jean-Jacques Goldman, Supernatural, des Harlequins et des chats","Fréjus, Var, France","Tue Sep 22 01:00:27 +0000 2015","116","230"
"1587260361308266499","Tue Nov 01 01:48:54 +0000 2022","Acaba de publicar una foto en Guatemala City, Guatemala https://t.co/oBuL5KDv2E","http://instagram.com","Instagram","es","-90.5269","14.6211","Guatemala","GT","Guatemala","Guatemala","111016272","Hans Galindo","Cuenta personal, 100% real, no fake news.
Apasionado por el periodismo y mi más enorme proyecto de vida DSEGA","Guatemala","Wed Feb 03 14:41:57 +0000 2010","2845","362"
"1587260487133167620","Tue Nov 01 01:49:24 +0000 2022","Just posted a photo @ Texas Roadhouse https://t.co/IbmdUYFjys","http://instagram.com","Instagram","en","-89.70557","39.769554","United States","US","Springfield","Springfield, IL","196489550","Yanne V. Allejos","it's the beauty that hurts the most, not the ugly.","Dubai, UAE","Wed Sep 29 06:43:41 +0000 2010","72","280"
"1587261724440371205","Tue Nov 01 01:54:19 +0000 2022","Happy Halloween from The Peerys! 
🎃👻💀🧛🏻‍♂️🧟‍♀️😈🌙✨
#happyhalloween #halloween #halloween2022 @ Las Vegas, Nevada https://t.co/H5CGOPYQ8L","http://instagram.com","Instagram","en","-115.149","36.1675","United States","US","Las Vegas","Las Vegas, NV","221628503","Ryan","Vegas Low Life. Desert Trash.","Las Vegas, NV","Wed Dec 01 04:41:32 +0000 2010","214","1835"
